base_property,direction_variant,direction_space,decode_mode,seed_index,seed_band,seed_canonical_smiles,seed_raw_property,target_metric_name,confound_name,delta_step_std_effective,target_total_span_std,fixed_span_scale_vs_nominal,predicted_delta_prop_path_end,pack_size,step_count,dp_path_total_cost,greedy_medoid_total_cost,dp_beats_or_matches_medoid,target_spearman,target_slope,target_monotonic_violation_count,validity_fraction,uniqueness_fraction_valid,path_unique_canonical_count,path_constant_across_steps,path_similarity_to_seed_mean,path_similarity_to_seed_end,adjacent_step_tanimoto_mean,adjacent_step_tanimoto_median,confound_spearman,confound_slope,confound_delta_end_start,selfies_len_tokens_spearman,selfies_len_tokens_slope,selfies_len_tokens_delta_end_start,ring_token_count_spearman,ring_token_count_slope,ring_token_count_delta_end_start,branch_token_count_spearman,branch_token_count_slope,branch_token_count_delta_end_start,token_entropy_spearman,token_entropy_slope,token_entropy_delta_end_start,heavy_atom_delta_end_start,carbon_delta_end_start,heteroatom_delta_end_start,ring_delta_end_start,aromatic_ring_delta_end_start,heavy_atom_consistency_fraction,carbon_consistency_fraction,heteroatom_consistency_fraction,ring_consistency_fraction,aromatic_ring_consistency_fraction
TPSA,random,standardized_latent,fixed_length_seed_pred,3,low,BrC#CCCCCCCBr,0.0,TPSA,branch_token_count,7.373126029968262,29.492504119873047,129.70836945814855,,0,5,1.7465517241379311,1.7465517241379311,1.0,-0.7071067811865475,-0.2503687028401367,0,1.0,0.15,3,0.0,0.72,1.0,0.6508620689655172,0.75,-0.7071067811865475,-0.054251073204796676,-2.0,,-7.618659340544192e-17,0.0,,0.0,0.0,-0.7071067811865475,-0.054251073204796676,-2.0,-0.7071067811865475,-0.01888066422314104,-0.696047584233658,3.0,3.0,0.0,0.0,0.0,1.0,1.0,,,
HeavyAtomCount,raw,standardized_latent,free_length,0,low,C#CC(C)Cl,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,3.2727272727272725,3.2727272727272725,1.0,-0.6708203932499368,-0.10850214640959335,1,1.0,0.15,3,0.0,0.6363636363636364,1.0,0.29545454545454547,0.09090909090909091,0.22360679774997894,0.5153851954455683,22.0,0.22360679774997894,0.5153851954455683,22.0,,0.0,0.0,0.28867513459481287,0.013562768301199166,1.0,0.35909242322980395,0.008905869639934815,0.9051914676590823,-2.0,-3.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,
HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,0,low,C#CC(C)Cl,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,1.0227272727272727,1.0227272727272727,1.0,-0.7071067811865475,-0.05425107320479675,0,1.0,0.1,2,0.0,0.8363636363636363,1.0,0.7954545454545454,1.0,0.7071067811865475,0.0542510732047966,2.0,0.7071067811865475,0.0542510732047966,2.0,,0.0,0.0,0.7071067811865475,0.02712553660239833,1.0,0.8944271909999157,0.031763391189135966,1.170977431883415,-2.0,-3.0,1.0,0.0,0.0,1.0,1.0,1.0,,
HeavyAtomCount,residual,standardized_latent,free_length,0,low,C#CC(C)Cl,5.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.809329670272096e-17,0.0,,-3.809329670272096e-17,0.0,,0.0,0.0,,0.0,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,C#CC(C)Cl,5.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.809329670272096e-17,0.0,,-3.809329670272096e-17,0.0,,0.0,0.0,,0.0,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,confound,standardized_latent,free_length,0,low,C#CC(C)Cl,5.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,3.2727272727272725,3.2727272727272725,1.0,0.22360679774997894,1.2477746837103232,1,1.0,0.15,3,0.0,0.6363636363636364,1.0,0.29545454545454547,0.09090909090909091,0.22360679774997894,1.2477746837103232,49.0,0.22360679774997894,1.2477746837103232,49.0,0.7071067811865475,0.13562768301199166,5.0,0.5270462766947299,0.14919045131319084,6.0,0.35909242322980395,0.002142672142241013,0.6558619300787707,-2.0,-2.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,,,
HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,0,low,C#CC(C)Cl,5.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,1.0227272727272727,1.0227272727272727,1.0,,-3.809329670272096e-17,0,1.0,0.1,2,0.0,0.8363636363636363,1.0,0.7954545454545454,1.0,,-3.809329670272096e-17,0.0,,-3.809329670272096e-17,0.0,,0.0,0.0,0.7071067811865475,0.02712553660239833,1.0,0.7071067811865475,0.009695488754009954,0.3574303025272769,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,,,
HeavyAtomCount,random,standardized_latent,free_length,0,low,C#CC(C)Cl,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,0.0,0.0,1.0,,-3.809329670272096e-17,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,-0.7071067811865475,-0.13562768301199177,-5.0,-0.7071067811865475,-0.13562768301199177,-5.0,-0.7071067811865475,-0.054251073204796676,-2.0,,0.0,0.0,-0.7071067811865475,-0.017306567768778855,-0.6380175265269654,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,0,low,C#CC(C)Cl,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,0.0,0.0,1.0,,-3.809329670272096e-17,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,-0.7071067811865475,-0.05425107320479675,-2.0,-0.7071067811865475,-0.05425107320479675,-2.0,-0.7071067811865475,-0.027125536602398338,-1.0,,0.0,0.0,-0.7071067811865475,-0.011592147095648481,-0.42735180747073387,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,raw,standardized_latent,free_length,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,1.970389507154213,1.970389507154213,1.0,0.8944271909999157,0.5153851954455682,0,1.0,0.15,3,0.0,0.6847376788553259,0.36486486486486486,0.6059220985691574,0.6824324324324325,0.8944271909999157,0.8137660980719498,30.0,0.8944271909999157,0.8137660980719498,30.0,0.8944271909999157,0.16275321961439,6.0,0.7071067811865475,0.05425107320479664,2.0,0.22360679774997894,0.0011230212553196735,0.041400886249025826,19.0,19.0,0.0,4.0,2.0,1.0,1.0,,1.0,1.0
HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,1.7090874811463048,1.902203674262498,1.0,0.7071067811865475,0.027125536602398262,0,1.0,0.2,3,0.0,0.7265460030165911,0.5686274509803921,0.658182503770739,0.7843137254901961,0.8944271909999157,0.10850214640959305,4.0,0.8944271909999157,0.10850214640959305,4.0,0.7071067811865475,0.05425107320479664,2.0,,0.0,0.0,0.22360679774997894,0.003989638027744683,0.1470805199625782,1.0,2.0,-1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
HeavyAtomCount,residual,standardized_latent,free_length,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,,0.0,0.0,,0.0,0.0,,-1.904664835136048e-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,,0.0,0.0,,0.0,0.0,,-1.904664835136048e-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,confound,standardized_latent,free_length,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,1.7369029275808938,2.3117893793367377,1.0,0.9746794344808964,1.2884629886139205,0,1.0,0.2,3,0.0,0.722095531587057,0.3559322033898305,0.6526194144838212,0.6779661016949152,0.9746794344808964,1.2884629886139205,37.0,0.9746794344808964,1.2884629886139205,37.0,0.9746794344808964,0.24412982942158498,8.0,0.8660254037844386,0.08137660980719498,2.0,0.6668859288553501,0.0035195070912126024,0.15649872449386004,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,1.7369029275808938,1.7369029275808938,1.0,0.9486832980505138,0.2848181343251824,0,1.0,0.15,3,0.0,0.722095531587057,0.3559322033898305,0.6526194144838212,0.6779661016949152,0.9486832980505138,0.2848181343251824,10.0,0.9486832980505138,0.2848181343251824,10.0,0.7071067811865475,0.08137660980719498,3.0,,0.0,0.0,0.9746794344808964,0.011952878708612412,0.3949456502202078,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
HeavyAtomCount,random,standardized_latent,free_length,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,2.8052015394559024,2.8052015394559024,1.0,0.22360679774997894,0.21700429281918657,1,1.0,0.2,4,0.0,0.5513369763205829,0.1111111111111111,0.4389068100358423,0.3455555555555555,-0.7071067811865475,-0.027125536602398567,-1.0,-0.7071067811865475,-0.027125536602398567,-1.0,-0.7071067811865475,-0.054251073204796676,-2.0,-0.7071067811865475,-0.054251073204796676,-2.0,-0.9746794344808964,-0.01161131237023227,-0.39513520075932096,8.0,8.0,0.0,3.0,0.0,0.5,0.5,,1.0,
HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,1,mid,BrCC1CCc2cc(OCc3ccccc3)ccc2O1,20.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,2.69787830713267,2.9906710999254624,1.0,0.8944271909999157,0.29838090262638156,0,1.0,0.25,4,0.0,0.5685086934923,0.19696969696969696,0.4603714565004888,0.38848484848484843,0.7071067811865475,0.027125536602398113,1.0,0.7071067811865475,0.027125536602398113,1.0,-0.7071067811865475,-0.054251073204796676,-2.0,-0.7071067811865475,-0.054251073204796676,-2.0,-0.6668859288553501,-0.00993642106639809,-0.33338927741098456,11.0,11.0,0.0,3.0,1.0,1.0,1.0,,1.0,0.5
HeavyAtomCount,raw,standardized_latent,free_length,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,2.4892356944682525,2.4892356944682525,1.0,0.9746794344808964,0.7188267199635556,0,1.0,0.2,4,0.0,0.6038721596861132,0.25757575757575757,0.5014810264810265,0.3741741741741742,0.9746794344808964,1.0172076225899374,30.0,0.9746794344808964,1.0172076225899374,30.0,0.8720815992723809,0.1085021464095933,3.0,0.9746794344808964,0.1898787562167883,6.0,0.6668859288553501,0.005024161280075125,0.18114130638119796,21.0,21.0,0.0,3.0,3.0,1.0,1.0,,1.0,1.0
HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,1.3015873015873016,1.3015873015873014,1.0,0.8944271909999157,0.35263197583117817,0,1.0,0.15,3,0.0,0.7917460317460318,0.7142857142857143,0.7396825396825397,0.8571428571428572,0.8944271909999157,0.35263197583117806,13.0,0.8944271909999157,0.35263197583117806,13.0,0.7071067811865475,0.02712553660239831,1.0,0.7071067811865475,0.1085021464095933,4.0,0.22360679774997894,0.0029850615489350543,0.11004617503755254,13.0,13.0,0.0,1.0,3.0,1.0,1.0,,1.0,1.0
HeavyAtomCount,residual,standardized_latent,free_length,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,-3.809329670272096e-17,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,,-1.904664835136048e-17,0.0,,-3.809329670272096e-17,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,-3.809329670272096e-17,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,,-1.904664835136048e-17,0.0,,-3.809329670272096e-17,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,confound,standardized_latent,free_length,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,2.7956029185867894,2.7956029185867894,1.0,0.9746794344808964,1.6275321961438998,0,1.0,0.2,4,0.0,0.5539938556067587,0.25,0.44047619047619047,0.25595238095238093,0.9746794344808964,1.6275321961438998,50.0,0.9746794344808964,1.6275321961438998,50.0,0.9486832980505138,0.2848181343251825,9.0,0.9746794344808964,0.2848181343251825,8.0,0.9746794344808964,0.04162845461476501,1.3648923851558807,28.0,27.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5
HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,2.5122290008378716,2.512229000837872,1.0,0.9746794344808964,0.9493937810839417,0,1.0,0.25,5,0.0,0.5819700460829493,0.25,0.5025771103896104,0.5073863636363636,0.9746794344808964,0.9493937810839417,31.0,0.9746794344808964,0.9493937810839417,31.0,0.8944271909999157,0.09493937810839417,3.0,0.9746794344808964,0.2305670611203858,8.0,0.8999999999999998,0.03879317632064203,1.3916794028377777,17.0,17.0,0.0,3.0,2.0,0.75,0.75,,1.0,0.6666666666666666
HeavyAtomCount,random,standardized_latent,free_length,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,2.734785366364314,2.7347853663643136,1.0,0.22360679774997894,0.10850214640959328,1,1.0,0.2,4,0.0,0.5658741448215133,0.2894736842105263,0.4519679881521987,0.34711779448621555,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,-0.9746794344808964,-0.12206491471079256,-4.0,0.8944271909999157,0.06781384150599581,2.0,-0.051298917604257706,-0.005011491741216585,-0.19641458775169252,4.0,3.0,1.0,0.0,0.0,0.5,0.5,1.0,,
HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,27.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,2.734785366364314,2.7347853663643136,1.0,0.22360679774997894,0.10850214640959328,1,1.0,0.2,4,0.0,0.5658741448215133,0.2894736842105263,0.4519679881521987,0.34711779448621555,,-3.047463736217677e-16,0.0,,-3.047463736217677e-16,0.0,-0.9746794344808964,-0.12206491471079256,-4.0,0.8944271909999157,0.06781384150599581,2.0,-0.051298917604257706,-0.005011491741216585,-0.19641458775169252,4.0,3.0,1.0,0.0,0.0,0.5,0.5,1.0,,
HeavyAtomCount,raw,standardized_latent,free_length,3,low,C#CC(C)N,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,2.810712507306935,2.8107125073069343,1.0,-0.35909242322980395,-0.05425107320479675,1,1.0,0.2,4,0.0,0.5715863084284136,0.3684210526315789,0.4312011517893871,0.2714932126696833,0.22360679774997894,-3.809329670272096e-17,1.0,0.22360679774997894,-3.809329670272096e-17,1.0,,0.0,0.0,0.7071067811865475,0.02712553660239833,1.0,0.6668859288553501,0.013243962390651048,0.5899827209460775,-1.0,-2.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,,
HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,3,low,C#CC(C)N,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,204.52521258680645,0,5,1.9144736842105263,1.9144736842105263,1.0,0.7071067811865475,0.0271255366023983,0,1.0,0.15,3,0.0,0.6936842105263158,0.3684210526315789,0.6171052631578947,0.6842105263157895,0.7071067811865475,0.027125536602398262,1.0,0.7071067811865475,0.027125536602398262,1.0,-0.7071067811865475,-0.027125536602398338,-1.0,0.7071067811865475,0.02712553660239833,1.0,0.8944271909999157,0.016003597891805377,0.5899827209460775,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,
HeavyAtomCount,residual,standardized_latent,free_length,3,low,C#CC(C)N,5.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.809329670272096e-17,0.0,,-3.809329670272096e-17,0.0,,0.0,0.0,,0.0,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,3,low,C#CC(C)N,5.0,resid_HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,145.45576499524344,85.6183179610407,0,5,0.0,0.0,1.0,,9.52332417568024e-18,0,1.0,0.05,1,1.0,1.0,1.0,1.0,1.0,,-3.809329670272096e-17,0.0,,-3.809329670272096e-17,0.0,,0.0,0.0,,0.0,0.0,,-9.52332417568024e-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HeavyAtomCount,confound,standardized_latent,free_length,3,low,C#CC(C)N,5.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,1.119402985074627,1.119402985074627,1.0,0.7071067811865475,1.329151293517518,0,1.0,0.1,2,0.0,0.8208955223880597,0.1044776119402985,0.7761194029850746,1.0,0.7071067811865475,1.329151293517518,49.0,0.7071067811865475,1.329151293517518,49.0,0.7071067811865475,0.10850214640959333,4.0,0.7071067811865475,0.16275321961439,6.0,0.7071067811865475,0.007993189773057347,0.29467397789102634,30.0,26.0,4.0,0.0,0.0,1.0,1.0,1.0,,
HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,3,low,C#CC(C)N,5.0,selfies_len_tokens,selfies_len_tokens,7.373126029968262,29.492504119873047,40.203078294016095,253.94172897038516,0,5,0.7894736842105263,0.7894736842105263,1.0,0.7071067811865475,0.027125536602398262,0,1.0,0.1,2,0.0,0.8736842105263157,0.3684210526315789,0.8421052631578947,1.0,0.7071067811865475,0.027125536602398262,1.0,0.7071067811865475,0.027125536602398262,1.0,,0.0,0.0,,0.0,0.0,0.7071067811865475,0.006308109137795425,0.2325524184188006,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,
HeavyAtomCount,random,standardized_latent,free_length,3,low,C#CC(C)N,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,1.2,1.2,1.0,-0.7071067811865475,-0.027125536602398415,0,1.0,0.1,2,0.0,0.808,1.0,0.76,1.0,-0.7071067811865475,-0.16275321961439004,-6.0,-0.7071067811865475,-0.16275321961439004,-6.0,-0.7071067811865475,-0.08137660980719502,-3.0,,0.0,0.0,-0.7071067811865475,-0.016939663327613194,-0.6244913630986177,-1.0,0.0,-1.0,-1.0,0.0,1.0,,1.0,1.0,
HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,3,low,C#CC(C)N,5.0,HeavyAtomCount,selfies_len_tokens,7.373126029968262,29.492504119873047,59.64355983432386,,0,5,0.7894736842105263,0.7894736842105263,1.0,-0.7071067811865475,-0.027125536602398415,0,1.0,0.1,2,0.0,0.8736842105263157,1.0,0.8421052631578947,1.0,-0.7071067811865475,-0.027125536602398415,-1.0,-0.7071067811865475,-0.027125536602398415,-1.0,,0.0,0.0,,0.0,0.0,-0.7071067811865475,-0.006308109137795435,-0.2325524184188006,-1.0,0.0,-1.0,0.0,0.0,1.0,,1.0,,
